# 2001 point Hankel filter, J0 and J1
# ===================================
#
# Designed and tested for ground-penetrating radar (GPR).
#
# See the notebook `Filter-wer2001.ipynb` in the repo
# https://github.com/emsig/article-fdesign
#
#
# > Werthmüller, D., K. Key, and E. Slob, 2019;
# > A tool for designing digital filters for the Hankel and Fourier
# > transforms in potential, diffusive, and wavefield modeling;
# > Geophysics, 84(2), F47-F56;
# > DOI: 10.1190/geo2018-0069.1
#
#
# Copyright 2018 Dieter Werthmüller
#
# This work is licensed under a CC BY 4.0 license.
# <http://creativecommons.org/licenses/by/4.0/>.
#
# This file is part of libdlf.
#
#
# base                       j0                         j1
4.315862810583083409e+00  -1.233323365877966003e-02  -6.055217551193145704e-03
4.350292812017092281e+00  -1.208654690820265380e-02  -6.509826645178256113e-03
4.384997480429817962e+00  -1.213307249006943464e-02  -6.883410142569574598e-03
4.419979006990187642e+00  -1.176055175330494029e-02  -7.357239520926670516e-03
4.455239600347277396e+00  -1.181970606136509630e-02  -7.712930274103552142e-03
4.490781486769770403e+00  -1.140904230543812910e-02  -8.184113887738425977e-03
4.526606910286512964e+00  -1.138800658615991834e-02  -8.542362161818918900e-03
4.562718132828199380e+00  -1.102255604512891035e-02  -8.982861746757525578e-03
4.599117434370183943e+00  -1.085191037232960745e-02  -9.364721981751852886e-03
4.635807113076430674e+00  -1.057641193950320697e-02  -9.751195158817262121e-03
4.672789485444620361e+00  -1.023662263390270888e-02  -1.016698748182700597e-02
4.710066886452402457e+00  -1.004144794216680139e-02  -1.049125008006722426e-02
4.747641669704820266e+00  -9.566494398497627297e-03  -1.093235927879790403e-02
4.785516207582915627e+00  -9.396334049311290404e-03  -1.120619975485143312e-02
4.823692891393513982e+00  -8.854259130139067666e-03  -1.164451095520389369e-02
4.862174131520202280e+00  -8.635827576850449785e-03  -1.189571107071922713e-02
4.900962357575521011e+00  -8.096500246449879132e-03  -1.229200551234191537e-02
4.940060018554357057e+00  -7.771426853794250258e-03  -1.255233235766193764e-02
4.979469582988573784e+00  -7.277119270961600675e-03  -1.287077395319509605e-02
5.019193539102863255e+00  -6.824618796523239904e-03  -1.316067359750052422e-02
5.059234394971849014e+00  -6.376695348082150709e-03  -1.338328429064763667e-02
5.099594678678442072e+00  -5.816467385246341416e-03  -1.370007380919602280e-02
5.140276938473449242e+00  -5.382864152957595599e-03  -1.383450310613465462e-02
5.181283742936479086e+00  -4.758907262402904681e-03  -1.414984030479190732e-02
5.222617681138097545e+00  -4.296558098550669162e-03  -1.422630226585506336e-02
5.264281362803308717e+00  -3.652006761937332847e-03  -1.449484675238098957e-02
5.306277418476322616e+00  -3.131272000088827431e-03  -1.455283599935363638e-02
5.348608499686640982e+00  -2.488226313677749206e-03  -1.472895134934769021e-02
5.391277279116467369e+00  -1.906251360346398636e-03  -1.479913254670150134e-02
5.434286450769455712e+00  -1.260986574119652391e-03  -1.485456988050125153e-02
5.477638730140801826e+00  -6.377033349852118680e-04  -1.494376917053110571e-02
5.521336854388696480e+00   2.739397630726415604e-05  -1.487846211861601139e-02
5.565383582507137383e+00   6.668847646683935667e-04  -1.496463081725517286e-02
5.609781695500131171e+00   1.362919388535071717e-03  -1.480557549896333383e-02
5.654533996557273845e+00   2.008014739675597488e-03  -1.484527113680429722e-02
5.699643311230743414e+00   2.723913045044011605e-03  -1.463377429008267533e-02
5.745112487613691421e+00   3.387367785231978033e-03  -1.457903805009963180e-02
5.790944396520071535e+00   4.089526598839141915e-03  -1.435195197474012363e-02
5.837141931665891015e+00   4.798815486312669500e-03  -1.416911506613970605e-02
5.883708009851912557e+00   5.447751583617479673e-03  -1.394248853785725467e-02
5.930645571147823425e+00   6.222673004896818807e-03  -1.362453012079574421e-02
5.977957579077850525e+00   6.797896049667651389e-03  -1.338698165332107524e-02
6.025647020807876508e+00   7.627129698210352235e-03  -1.295409379080985322e-02
6.073716907334045345e+00   8.145342655048870908e-03  -1.267263316452334546e-02
6.122170273672865370e+00   8.976933181517838395e-03  -1.216121072003664011e-02
6.171010179052832889e+00   9.490734778598268126e-03  -1.179638259614638508e-02
6.220239707107587002e+00   1.024516906632942127e-02  -1.124205941581639390e-02
6.269861966070599202e+00   1.081923729034300549e-02  -1.076501218231319841e-02
6.319880088971423504e+00   1.142172340179655951e-02  -1.018795894362759143e-02
6.370297233833507100e+00   1.209616737436368904e-02  -9.591453101030962894e-03
6.421116583873578421e+00   1.251316445839293669e-02  -8.990665838446402700e-03
6.472341347702628589e+00   1.327246920753454885e-02  -8.289393862334140661e-03
6.523974759528497813e+00   1.353298455893801357e-02  -7.647921863281633911e-03
6.576020079360073822e+00   1.429845613831241292e-02  -6.869071710094427734e-03
6.628480593213118333e+00   1.448634988504643277e-02  -6.166538122446948468e-03
6.681359613317739310e+00   1.513955114563816581e-02  -5.336407894168711773e-03
6.734660478327527677e+00   1.535696064300893018e-02  -4.561677407146355785e-03
6.788386553530331824e+00   1.578603549349450255e-02  -3.695799092139680914e-03
6.842541231060750739e+00   1.610329656842431761e-02  -2.853062171548507130e-03
6.897127930114294259e+00   1.625126016442981700e-02  -1.954878855922926456e-03
6.952150097163271703e+00   1.666726031846083034e-02  -1.060483788713592786e-03
7.007611206174388485e+00   1.655839145489220246e-02  -1.284963360136603071e-04
7.063514758828083551e+00   1.699200035452871210e-02   7.986862399578114908e-04
7.119864284739620075e+00   1.672176727435151916e-02   1.760373935204490644e-03
7.176663341681934760e+00   1.704069634180456136e-02   2.708484898767686295e-03
7.233915515810268815e+00   1.673215406452195977e-02   3.683305702960704402e-03
7.291624421888585950e+00   1.680710411530578208e-02   4.650439795729257794e-03
7.349793703517803145e+00   1.655372237874420602e-02   5.611082571644889286e-03
7.408427033365836856e+00   1.631247207277355948e-02   6.599156469136189217e-03
7.467528113399488632e+00   1.613489570747905430e-02   7.517503282388548341e-03
7.527100675118173712e+00   1.559027817021540162e-02   8.520303878307836087e-03
7.587148479789521893e+00   1.542815492568742723e-02   9.379866605238536964e-03
7.647675318686862234e+00   1.466657852430752924e-02   1.037268128563455412e-02
7.708685013328580027e+00   1.440912315437423152e-02   1.117555568448855806e-02
7.770181415719406459e+00   1.354618245333641738e-02   1.211374785033907109e-02
7.832168408593625841e+00   1.308549112657870182e-02   1.287652772229270007e-02
7.894649905660219957e+00   1.221191862329063828e-02   1.370587432957729758e-02
7.957629851849971736e+00   1.149164064714987624e-02   1.444504038778869626e-02
8.021112223564536237e+00   1.063733808902363707e-02   1.511989336481918585e-02
8.085101028927503819e+00   9.672448855904642456e-03   1.583364609340976240e-02
8.149600308037458163e+00   8.805963993736011866e-03   1.633379878120366779e-02
8.214614133223067327e+00   7.665564791356041172e-03   1.699037897129442726e-02
8.280146609300194527e+00   6.726643894530193006e-03   1.732709677213337476e-02
8.346201873831063267e+00   5.492158387886288649e-03   1.786721707155101979e-02
8.412784097385499038e+00   4.436799135496258262e-03   1.807391871581301435e-02
8.479897483804251124e+00   3.161216168261078360e-03   1.842790710553323871e-02
8.547546270464405183e+00   1.992293897232607670e-03   1.853905511240782830e-02
8.615734728546918575e+00   6.845428449524151165e-04   1.865130877151732758e-02
8.684467163306313964e+00  -5.495942677320829603e-04   1.867983208505753778e-02
8.753747914342474346e+00  -1.906796192319827696e-03   1.852866712920078068e-02
8.823581355874653198e+00  -3.143538024555536398e-03   1.845376102807490606e-02
8.893971897017644679e+00  -4.554958553859625274e-03   1.805651885034803561e-02
8.964923982060165386e+00  -5.757434478943588424e-03   1.782873555179467426e-02
9.036442090745460121e+00  -7.181990274416521700e-03   1.722946068425451269e-02
9.108530738554138750e+00  -8.360519402807962616e-03   1.679102169622563936e-02
9.181194476989272601e+00  -9.707381685142256467e-03   1.603726110413366754e-02
9.254437893863762810e+00  -1.090564345047820814e-02   1.534735472678063969e-02
9.328265613590010830e+00  -1.206626081519143225e-02   1.446850530165190094e-02
9.402682297471889328e+00  -1.331741103172455302e-02   1.352063492016223993e-02
9.477692643999040101e+00  -1.421695925967652631e-02   1.251932149527577344e-02
9.553301389143532774e+00  -1.549528253937969627e-02   1.134225922746760762e-02
9.629513306658882499e+00  -1.613263313307302521e-02   1.020279540529490069e-02
9.706333208381447974e+00  -1.733225119290006042e-02   8.845979049075367376e-03
9.783765944534238201e+00  -1.778135119308623183e-02   7.554190057654707954e-03
9.861816404033158179e+00  -1.874013525350095438e-02   6.067174623045468347e-03
9.940489514795665116e+00  -1.910685012937779828e-02   4.629431892840142788e-03
1.001979024405191332e+01  -1.966773002980018795e-02   3.048068317563564552e-03
1.009972359865837177e+01  -2.002303325447516574e-02   1.498199968902400991e-03
1.018029462541394992e+01  -2.010138195120386023e-02  -1.543968473262970209e-04
1.026150841137863168e+01  -2.042814491948374139e-02  -1.763934591722067817e-03
1.034337008419466919e+01  -2.004753101104650784e-02  -3.463205878146725491e-03
1.042588481241032028e+01  -2.023316056588027323e-02  -5.079473232507592320e-03
1.050905780580618654e+01  -1.950772976012559931e-02  -6.782408434389051825e-03
1.059289431572414131e+01  -1.939002116007931473e-02  -8.366895556062349873e-03
1.067739963539888848e+01  -1.846187733296548658e-02  -1.000493988990614445e-02
1.076257910029216625e+01  -1.790462067773295612e-02  -1.153456436507495873e-02
1.084843808842960833e+01  -1.687126365516058296e-02  -1.302327524706636819e-02
1.093498202074031056e+01  -1.582791628352912816e-02  -1.447583454168758187e-02
1.102221636139908689e+01  -1.470143905310830092e-02  -1.573730252364582971e-02
1.111014661817145743e+01  -1.323144868405522895e-02  -1.707053486590895050e-02
1.119877834276142536e+01  -1.195266231114657136e-02  -1.805560251733228511e-02
1.128811713116195925e+01  -1.018308314182264293e-02  -1.919456416948958286e-02
1.137816862400833351e+01  -8.680417125019932942e-03  -1.989075021978973373e-02
1.146893850693426131e+01  -6.738704933045184392e-03  -2.073448910141927753e-02
1.156043251093086788e+01  -4.993971482578101438e-03  -2.115359805874384228e-02
1.165265641270853614e+01  -2.955444599042124712e-03  -2.160079112005238236e-02
1.174561603506162832e+01  -1.034255692264846992e-03  -2.175289290883954813e-02
1.183931724723612966e+01   1.082257489718588045e-03  -2.173400420329441723e-02
1.193376596530021061e+01   3.054750518697275409e-03  -2.160385153697040247e-02
1.202896815251776275e+01   5.241750598558244517e-03  -2.110228844344285218e-02
1.212492981972489936e+01   7.142875737658772525e-03  -2.064391897657716704e-02
1.222165702570945989e+01   9.342349685683122920e-03  -1.969442243374761384e-02
1.231915587759355901e+01   1.110859269046831667e-02  -1.884918354079737762e-02
1.241743253121916624e+01   1.317967161772894656e-02  -1.751524584517104993e-02
1.251649319153677631e+01   1.481696473357183366e-02  -1.624397011684687933e-02
1.261634411299716341e+01   1.656157524736816267e-02  -1.458903898770822112e-02
1.271699159994630257e+01   1.809872005843571330e-02  -1.289984050880974703e-02
1.281844200702336778e+01   1.933510617602949080e-02  -1.097088904958084393e-02
1.292070173956197898e+01   2.074983337511428216e-02  -8.926405609086536519e-03
1.302377725399460928e+01   2.138939156603575364e-02  -6.760137169955946282e-03
1.312767505826023040e+01   2.255897160727199022e-02  -4.460995901458986168e-03
1.323240171221520889e+01   2.263568435013373070e-02  -2.107505964844806016e-03
1.333796382804747438e+01   2.335196437054228719e-02   3.358892132933883994e-04
1.344436807069400608e+01   2.298223138860906040e-02   2.789610984071813713e-03
1.355162115826163216e+01   2.303019889993878147e-02   5.277507772839778143e-03
1.365972986245119891e+01   2.232683859950802818e-02   7.702591531047977245e-03
1.376870100898512206e+01   2.158247011539066867e-02   1.014510908737874077e-02
1.387854147803834159e+01   2.057933204127460405e-02   1.239061796939662681e-02
1.398925820467271741e+01   1.906656269294804834e-02   1.468819271141843033e-02
1.410085817927490481e+01   1.770574465868288150e-02   1.661492591386502099e-02
1.421334844799769215e+01   1.557691135327209618e-02   1.863734633744974431e-02
1.432673611320489115e+01   1.376959028400323755e-02   2.014456663426926822e-02
1.444102833391976937e+01   1.122408006681839890e-02   2.172912890724741641e-02
1.455623232627703167e+01   8.945004091514600908e-03   2.275750601982447566e-02
1.467235536397844697e+01   6.143027962835659848e-03   2.373507384875756659e-02
1.478940477875208437e+01   3.493399433849801467e-03   2.424589199907796130e-02
1.490738796081522466e+01   5.251764756685790977e-04   2.448438460741134484e-02
1.502631235934095955e+01  -2.281310352924009830e-03   2.443281999175490882e-02
1.514618548292851585e+01  -5.350826820762787095e-03   2.387432270132923071e-02
1.526701490007732787e+01  -8.070467195745736899e-03   2.320034725226016725e-02
1.538880823966489153e+01  -1.111804696260216760e-02   2.187077104990931692e-02
1.551157319142844315e+01  -1.356996429434243617e-02   2.051980975312961766e-02
1.563531750645046081e+01  -1.636092410462619204e-02   1.850789408809703357e-02
1.576004899764805423e+01  -1.846319193781922191e-02   1.647190885049734307e-02
1.588577554026624306e+01  -2.067987199872100765e-02   1.389515591249175161e-02
1.601250507237521248e+01  -2.240315409602966837e-02   1.124853331718962679e-02
1.614024559537146075e+01  -2.374804363698957213e-02   8.232096517951932590e-03
1.626900517448301287e+01  -2.502449817592891299e-02   5.138062880065047411e-03
1.639879193927863810e+01  -2.533371293536362812e-02   1.821613465143966668e-03
1.652961408418113010e+01  -2.599741832734974584e-02  -1.495997271102188870e-03
1.666147986898467082e+01  -2.528785510429309297e-02  -4.931622638186720572e-03
1.679439761937635467e+01  -2.510477373933382370e-02  -8.232924783326357743e-03
1.692837572746184094e+01  -2.352361727856410942e-02  -1.154578017139396007e-02
1.706342265229520905e+01  -2.230381742036512474e-02  -1.460715373151222525e-02
1.719954692041304511e+01  -2.002109413164533322e-02  -1.750613220220597829e-02
1.733675712637279176e+01  -1.774089005687059031e-02  -2.012333416492561103e-02
1.747506193329537894e+01  -1.486993097111588037e-02  -2.231583127446757492e-02
1.761447007341219972e+01  -1.171782944336600095e-02  -2.428636036661215719e-02
1.775499034861643821e+01  -8.327896286781275373e-03  -2.553931551277918363e-02
1.789663163101879562e+01  -4.640401823432021948e-03  -2.665211669727493571e-02
1.803940286350767863e+01  -8.521367349460871442e-04  -2.683338138536189854e-02
1.818331306031379668e+01   3.013234447462211866e-03  -2.689126659292473756e-02
1.832837130757931732e+01   6.929974540699756005e-03  -2.597238219629171077e-02
1.847458676393154064e+01   1.068992802988188301e-02  -2.484772142095831998e-02
1.862196866106115323e+01   1.430678821442086211e-02  -2.287818150067754200e-02
1.877052630430508984e+01   1.774859034461986201e-02  -2.057381472179161189e-02
1.892026907323407059e+01   2.058545095040294204e-02  -1.765785795919655801e-02
1.907120642224476725e+01   2.348148160302629059e-02  -1.433583153766083973e-02
1.922334788115676574e+01   2.516583241777254135e-02  -1.063778564435150994e-02
1.937670305581423946e+01   2.719791995883087329e-02  -6.597536503633034781e-03
1.953128162869244022e+01   2.756859679125591225e-02  -2.373122972550304691e-03
1.968709335950902783e+01   2.835428584713712424e-02   2.005539174535768843e-03
1.984414808584028123e+01   2.744309036255310891e-02   6.384058966549400159e-03
2.000245572374220160e+01   2.667583150273837578e-02   1.069630783710463252e-02
2.016202626837660716e+01   2.459947630328873300e-02   1.475816461921600209e-02
2.032286979464220167e+01   2.221561986746393297e-02   1.860010055598894721e-02
2.048499645781065226e+01   1.908529610079134908e-02   2.184772422206688117e-02
2.064841649416782943e+01   1.533653063301368240e-02   2.481816799960512646e-02
2.081314022166002431e+01   1.127606099797927829e-02   2.682473229702516879e-02
2.097917804054545954e+01   6.651514533301504384e-03   2.853678975819425381e-02
2.114654043405089467e+01   1.914885952275018240e-03   2.902301536919834127e-02
2.131523796903355361e+01  -3.026937677135327354e-03   2.915678566346042305e-02
2.148528129664824604e+01  -7.949128903024840417e-03   2.801797568416322659e-02
2.165668115301988905e+01  -1.271023398688082319e-02   2.641073164567622408e-02
2.182944835992135069e+01  -1.711663655808451021e-02   2.370476277401873180e-02
2.200359382545670428e+01  -2.126592394063491626e-02   2.043543839839877252e-02
2.217912854474993622e+01  -2.442545856180699387e-02   1.636948999809161032e-02
2.235606360063917109e+01  -2.751814050469104933e-02   1.178537693024670971e-02
2.253441016437639988e+01  -2.890054546060542850e-02   6.727898667492167827e-03
2.271417949633280386e+01  -3.043980833843589959e-02   1.393906053527397887e-03
2.289538294670971652e+01  -2.984505208568033821e-02  -4.103012449552972604e-03
2.307803195625523429e+01  -2.938802872445018394e-02  -9.503876547170672998e-03
2.326213805698659698e+01  -2.690887886026729903e-02  -1.472003195182446274e-02
2.344771287291823114e+01  -2.428565697536491999e-02  -1.948364595278065381e-02
2.363476812079570522e+01  -2.018140416184398267e-02  -2.362319307656655584e-02
2.382331561083547911e+01  -1.567261696686619160e-02  -2.709039575302957248e-02
2.401336724747058327e+01  -1.030177209659285421e-02  -2.944017758688676281e-02
2.420493503010222724e+01  -4.626057893212122581e-03  -3.104960223477231523e-02
2.439803105385741588e+01   1.490585445433380936e-03  -3.114197655685187194e-02
2.459266751035261223e+01   7.386382728702688832e-03  -3.050962824993433062e-02
2.478885668846347201e+01   1.345862730229423383e-02  -2.822268218306834414e-02
2.498661097510075280e+01   1.865955557153297847e-02  -2.525957597856261228e-02
2.518594285599237281e+01   2.364900907627325022e-02  -2.083239989199350134e-02
2.538686491647174748e+01   2.741442475268772092e-02  -1.585400155104660022e-02
2.558938984227238933e+01   3.027309004027506009e-02  -9.848413467909079844e-03
2.579353042032885668e+01   3.203057065146454330e-02  -3.598347155223779580e-03
2.599929953958407935e+01   3.205536524075956045e-02   3.150362841777431915e-03
2.620671019180315398e+01   3.137795675643138826e-02   9.608086096237131168e-03
2.641577547239358736e+01   2.845952024869743274e-02   1.604988548654617125e-02
2.662650858123215869e+01   2.517600864332008789e-02   2.154175522869900689e-02
2.683892282349826175e+01   1.979458542014059588e-02   2.652562957593213727e-02
2.705303161051399741e+01   1.422124852160453271e-02   3.000099262290840604e-02
2.726884846059094158e+01   7.249170765702161491e-03   3.248314219452768520e-02
2.748638699988363499e+01   3.451723996355000206e-04   3.319922260679340764e-02
2.770566096324991534e+01  -7.147871468007513905e-03   3.251590854979000828e-02
2.792668419511811351e+01  -1.390941697282368703e-02   3.016556705081178610e-02
2.814947065036113827e+01  -2.072727800769879475e-02   2.626610944571027700e-02
2.837403439517757064e+01  -2.577597134894005909e-02   2.107526086169759713e-02
2.860038960797975349e+01  -3.063118250721380206e-02   1.460357845000670451e-02
2.882855058028899364e+01  -3.277299310150394440e-02   7.395345107645199395e-03
2.905853171763789788e+01  -3.448238767546167594e-02  -4.171997610809300371e-04
2.929034754047988187e+01  -3.316961942972324051e-02  -8.258522524199583825e-03
2.952401268510598698e+01  -3.106654488724602467e-02  -1.583512984514991520e-02
2.975954190456893755e+01  -2.641065869116546866e-02  -2.258224192939225008e-02
2.999695006961469090e+01  -2.076084846342418286e-02  -2.829539750908970433e-02
3.023625216962124185e+01  -1.345679250349418252e-02  -3.228098533908865808e-02
3.047746331354507632e+01  -5.553692735809748898e-03  -3.476092869643489236e-02
3.072059873087511050e+01   3.127530287716482910e-03  -3.484610043580094879e-02
3.096567377259422216e+01   1.131549074445091160e-02  -3.330427612277228611e-02
3.121270391214849838e+01   1.954450342023257570e-02  -2.923433799989391679e-02
3.146170474642417503e+01   2.597137870945523744e-02  -2.376738383465723178e-02
3.171269199673238504e+01   3.163789512157747646e-02  -1.629374399782814245e-02
3.196568150980179013e+01   3.468798747054430837e-02  -8.044593709417223806e-03
3.222068925877906054e+01   3.604172750353229482e-02   1.195834643482280267e-03
3.247773134423743358e+01   3.480595776412263864e-02   1.017575313913766412e-02
3.273682399519321251e+01   3.119893812805218242e-02   1.897071664285546189e-02
3.299798357013045802e+01   2.564828627814508613e-02   2.621132491497426761e-02
3.326122655803384021e+01   1.791523619857166363e-02   3.223897094740400815e-02
3.352656957942966187e+01   9.101618234390786849e-03   3.556153127265385822e-02
3.379402938743528040e+01  -6.708662307355180371e-04   3.699231664694652838e-02
3.406362286881682877e+01  -1.053994267237985498e-02   3.518689058772934974e-02
3.433536704505546311e+01  -1.967376183693993197e-02   3.132132306605851096e-02
3.460927907342198750e+01  -2.763228281849810022e-02   2.457032622523759591e-02
3.488537624806014747e+01  -3.356606223550124418e-02   1.627404154965766611e-02
3.516367600107856362e+01  -3.686404347291667022e-02   6.220832206381253157e-03
3.544419590365131256e+01  -3.772966008557374074e-02  -4.119305630281606609e-03
3.572695366712737552e+01  -3.497555783585833133e-02  -1.467703625040123715e-02
3.601196714414884781e+01  -3.013470341589240958e-02  -2.378406101352255331e-02
3.629925432977812960e+01  -2.194669879047472447e-02  -3.158031387096572884e-02
3.658883336263409802e+01  -1.249458340828601792e-02  -3.632780236687509906e-02
3.688072252603731727e+01  -1.320395253934300702e-03  -3.863454422760410900e-02
3.717494024916442896e+01   9.806369771990819037e-03  -3.712461991640755854e-02
3.747150510821168723e+01   2.048784190716927689e-02  -3.282628216761065976e-02
3.777043582756786577e+01   2.926196534005184521e-02  -2.514144242641043470e-02
3.807175128099642336e+01   3.593959090716553062e-02  -1.541952140259418395e-02
3.837547049282714795e+01   3.880303469414969619e-02  -3.809642929685096071e-03
3.868161263915738601e+01   3.895388771340481393e-02   8.000115313237866552e-03
3.899019704906267236e+01   3.442452917834014359e-02   1.962596888455886077e-02
3.930124320581715835e+01   2.753677831051432739e-02   2.910271391873520824e-02
3.961477074812376031e+01   1.694905419011474151e-02   3.639378277164693337e-02
3.993079947135408503e+01   5.221780291129191585e-03   3.967028487145701082e-02
4.024934932879824601e+01  -7.719976430478389835e-03   3.951520308158415484e-02
4.057044043292469837e+01  -1.969714287508012376e-02   3.486009040762507588e-02
4.089409305665006400e+01  -3.019855250121337986e-02   2.690891752529071118e-02
4.122032763461912452e+01  -3.716385479313124435e-02   1.564624071605880823e-02
4.154916476449501062e+01  -4.097535918571680591e-02   2.862893951777972443e-03
4.188062520825970125e+01  -3.946493385293543821e-02  -1.079258445779607105e-02
4.221472989352487559e+01  -3.458779991203672632e-02  -2.305088003658192428e-02
4.255149991485323824e+01  -2.475742076486342133e-02  -3.339989437970778546e-02
4.289095653509035344e+01  -1.276984148588373481e-02  -3.955880214382356819e-02
4.323312118670716586e+01   1.479317048368689437e-03  -4.178768572503396145e-02
4.357801547315319368e+01   1.539421728430163255e-02  -3.859241142502559813e-02
4.392566117022045091e+01   2.796387153749795018e-02  -3.121915641960559470e-02
4.427608022741844707e+01   3.701672630234168621e-02  -1.949827694000656406e-02
4.462929476935990891e+01   4.210107403258435410e-02  -5.595857313208327417e-03
4.498532709715770750e+01   4.133575476395891929e-02   9.646802286215490005e-03
4.534419968983291227e+01   3.606217475459203708e-02   2.342953303797100373e-02
4.570593520573407176e+01   2.526865780531125510e-02   3.493551355237414779e-02
4.607055648396777769e+01   1.159862478457053536e-02   4.142579687915061426e-02
4.643808654584067597e+01  -4.200592478090163333e-03   4.312024452605872638e-02
4.680854859631300968e+01  -1.957009516465021623e-02   3.836565052115807617e-02
4.718196602546367302e+01  -3.241590336310157944e-02   2.883115967565779564e-02
4.755836240996704589e+01  -4.102178971178418315e-02   1.458418344815826974e-02
4.793776151458154544e+01  -4.391923789228423941e-02  -1.470733699720326061e-03
4.832018729365008625e+01  -4.037610479207257019e-02  -1.805019793050895507e-02
4.870566389261249896e+01  -3.108456112078472611e-02  -3.171897799687522362e-02
4.909421564952999972e+01  -1.681141752351525062e-02  -4.144848508666186537e-02
4.948586709662183836e+01   2.146589574201829601e-04  -4.443087537885816868e-02
4.988064296181428148e+01   1.720474289375138743e-02  -4.126142610219409035e-02
5.027856817030173886e+01   3.232653690757341519e-02  -3.099080285481123700e-02
5.067966784612055164e+01   4.180410318623984517e-02  -1.617895196567426669e-02
5.108396731373529320e+01   4.547673088156975463e-02   1.931883872022426398e-03
5.149149209963762530e+01   4.104850447374210065e-02   1.960923119124486844e-02
5.190226793395805061e+01   3.030493158542634305e-02   3.467248285884167586e-02
5.231632075209037680e+01   1.374268782845560442e-02   4.373193085515329759e-02
5.273367669632929022e+01  -4.827144455305662323e-03   4.582128335391544294e-02
5.315436211752085427e+01  -2.367088380658926086e-02   3.955960314347400919e-02
5.357840357672626652e+01  -3.750742155769670738e-02   2.654558386423985089e-02
5.400582784689886751e+01  -4.614300912614732741e-02   8.289196136238855678e-03
5.443666191457450765e+01  -4.505561383656284113e-02  -1.161408952193059355e-02
5.487093298157542876e+01  -3.693219877653902000e-02  -2.971095705992302105e-02
5.530866846672764581e+01  -2.054795947201124018e-02  -4.252697829376567151e-02
5.574989600759224118e+01  -9.693444782513066342e-04  -4.731265489959114723e-02
5.619464346221021600e+01   2.002625479965885330e-02  -4.307133068795571118e-02
5.664293891086138899e+01   3.639995854621921878e-02  -3.012914587653279033e-02
5.709481065783749187e+01   4.685126199802647218e-02  -1.111378794795446490e-02
5.755028723322895701e+01   4.666220904512707185e-02   1.072306486945715821e-02
5.800939739472641321e+01   3.803258477211330507e-02   3.030335657986239425e-02
5.847217012943633563e+01   2.023474992279923959e-02   4.429132899193080619e-02
5.893863465571122617e+01  -1.450114301089511573e-03   4.848306983442217388e-02
5.940882042499439564e+01  -2.353043379880437325e-02   4.278954035598176581e-02
5.988275712367943271e+01  -4.062743490690268883e-02   2.702366688980522430e-02
6.036047467498456598e+01  -4.892674673566860949e-02   5.488441219463758951e-03
6.084200324084191180e+01  -4.619228069200521231e-02  -1.813396875569875735e-02
6.132737322380184253e+01  -3.275990650693116901e-02  -3.741492397578433798e-02
6.181661526895253189e+01  -1.155290699725194242e-02  -4.875159959013947858e-02
6.230976026585478422e+01   1.313382625313593011e-02  -4.810861397133939926e-02
6.280683935049238187e+01   3.425525922142069052e-02  -3.630777108290039745e-02
6.330788390723787984e+01   4.836535336215311287e-02  -1.500363511577696568e-02
6.381292557083416739e+01   4.935957773998369408e-02   1.010694555825848370e-02
6.432199622839179654e+01   3.909005186273121352e-02   3.316927666380391909e-02
6.483512802140229780e+01   1.748468848148123159e-02   4.802358078023408888e-02
6.535235334776741922e+01  -8.042728281585437983e-03   5.048381835039981308e-02
6.587370486384479307e+01  -3.277347508013103011e-02   3.969196042094302185e-02
6.639921548650964667e+01  -4.802517213549408609e-02   1.783277359313316032e-02
6.692891839523316833e+01  -5.142079310865604186e-02  -8.956246566747374030e-03
6.746284703417737205e+01  -3.953745975805132706e-02  -3.406787905389607740e-02
6.800103511430663161e+01  -1.706316702454893988e-02  -4.941847736088177817e-02
6.854351661551619657e+01   1.102178677918258867e-02  -5.139181146236860426e-02
6.909032578877750552e+01   3.637770672249012599e-02  -3.783380183990490281e-02
6.964149715830079401e+01   5.096212660626038560e-02  -1.339134670746853356e-02
7.019706552371479802e+01   5.098800276108506058e-02   1.589639033020177200e-02
7.075706596226399370e+01   3.482650918380088972e-02   4.040145673616922506e-02
7.132153383102320277e+01   8.297107311861194601e-03   5.305226114607972804e-02
7.189050476913001830e+01  -2.209002550546160931e-02   4.894542642515453679e-02
7.246401470003496570e+01  -4.479419086785431381e-02   2.925492003425093912e-02
7.304209983376951243e+01  -5.454917218763544184e-02  -2.357742608195599154e-04
7.362479666923260879e+01  -4.516602064986292853e-02  -3.026126145931021597e-02
7.421214199649470800e+01  -2.158088284884812982e-02  -5.027728998150034906e-02
7.480417289912085721e+01   1.041849233648422558e-02  -5.391452283913642646e-02
7.540092675651202114e+01   3.896482656074576334e-02  -3.849879465208105173e-02
7.600244124626512132e+01   5.431325041594554232e-02  -9.813264449881151791e-03
7.660875434655189054e+01   5.065526450218340443e-02   2.324898312885077117e-02
7.721990433851676983e+01   2.833089628634914009e-02   4.797519159309362319e-02
7.783592980869381961e+01  -4.242743144859976653e-03   5.581118109561103435e-02
7.845686965144304281e+01  -3.653073531023096759e-02   4.264206157878858150e-02
7.908276307140604899e+01  -5.434615861674090692e-02   1.327323379009769447e-02
7.971364958598132944e+01  -5.274852410872948871e-02  -2.162978545462741417e-02
8.034956902781932797e+01  -2.937672042618801743e-02  -4.878780434905577446e-02
